"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","HTTP","",""
"pre_128cipher","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","No 128 cipher limit bug","",""
"SSLv2","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","not offered","",""
"SSLv3","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","not offered","",""
"TLS1","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","not offered","",""
"TLS1_1","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","not offered","",""
"TLS1_2","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","offered","",""
"TLS1_3","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","not offered + downgraded to weaker protocol","",""
"NPN","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","not offered","",""
"ALPN","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","not offered","",""
"cipherlist_NULL","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","not offered","","CWE-327"
"cipherlist_LOW","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","offered","",""
"cipherlist_STRONG_FS","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","offered","",""
"cipher_order-tls1_2","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","server","",""
"cipher-tls1_2_xc02f","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 256   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc013","commissionnement-eaunature-test.din.developpement-durable.gouv.fr/92.175.135.131","443","LOW","TLSv1.2   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
