"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","paris-lavillette.archi.fr/109.69.189.253","443","INFO","HTTP","",""
"pre_128cipher","paris-lavillette.archi.fr/109.69.189.253","443","INFO","No 128 cipher limit bug","",""
"SSLv2","paris-lavillette.archi.fr/109.69.189.253","443","OK","not offered","",""
"SSLv3","paris-lavillette.archi.fr/109.69.189.253","443","OK","not offered","",""
"TLS1","paris-lavillette.archi.fr/109.69.189.253","443","INFO","not offered","",""
"TLS1_1","paris-lavillette.archi.fr/109.69.189.253","443","INFO","not offered","",""
"TLS1_2","paris-lavillette.archi.fr/109.69.189.253","443","OK","offered","",""
"TLS1_3","paris-lavillette.archi.fr/109.69.189.253","443","OK","offered with final","",""
"NPN","paris-lavillette.archi.fr/109.69.189.253","443","INFO","not offered","",""
"ALPN","paris-lavillette.archi.fr/109.69.189.253","443","INFO","http/1.1","",""
"cipherlist_NULL","paris-lavillette.archi.fr/109.69.189.253","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","paris-lavillette.archi.fr/109.69.189.253","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","paris-lavillette.archi.fr/109.69.189.253","443","OK","not offered","","CWE-327"
"cipherlist_LOW","paris-lavillette.archi.fr/109.69.189.253","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","paris-lavillette.archi.fr/109.69.189.253","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","paris-lavillette.archi.fr/109.69.189.253","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","paris-lavillette.archi.fr/109.69.189.253","443","INFO","not offered","",""
"cipherlist_STRONG_FS","paris-lavillette.archi.fr/109.69.189.253","443","OK","offered","",""
"cipher_order-tls1_2","paris-lavillette.archi.fr/109.69.189.253","443","OK","server","",""
"cipher-tls1_2_xc030","paris-lavillette.archi.fr/109.69.189.253","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 253   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca8","paris-lavillette.archi.fr/109.69.189.253","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 253   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_2_xc02f","paris-lavillette.archi.fr/109.69.189.253","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 253   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipherorder_TLSv1_2","paris-lavillette.archi.fr/109.69.189.253","443","INFO","ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 ECDHE-RSA-AES128-GCM-SHA256","",""
"prioritize_chacha_TLSv1_2","paris-lavillette.archi.fr/109.69.189.253","443","INFO","false","",""
"cipher_order-tls1_3","paris-lavillette.archi.fr/109.69.189.253","443","OK","server","",""
"cipher-tls1_3_x1302","paris-lavillette.archi.fr/109.69.189.253","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","paris-lavillette.archi.fr/109.69.189.253","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipherorder_TLSv1_3","paris-lavillette.archi.fr/109.69.189.253","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256","",""
"prioritize_chacha_TLSv1_3","paris-lavillette.archi.fr/109.69.189.253","443","INFO","false","",""
"cipher_order","paris-lavillette.archi.fr/109.69.189.253","443","OK","server","",""
"FS","paris-lavillette.archi.fr/109.69.189.253","443","OK","offered","",""
"FS_ciphers","paris-lavillette.archi.fr/109.69.189.253","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256","",""
"FS_ECDHE_curves","paris-lavillette.archi.fr/109.69.189.253","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"DH_groups","paris-lavillette.archi.fr/109.69.189.253","443","OK","ffdhe2048 ffdhe3072 ffdhe4096 ffdhe6144 ffdhe8192","",""
"FS_TLS12_sig_algs","paris-lavillette.archi.fr/109.69.189.253","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA256 RSA+SHA384 RSA+SHA512 RSA+SHA224","",""
"FS_TLS13_sig_algs","paris-lavillette.archi.fr/109.69.189.253","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","",""
"scanProblem","paris-lavillette.archi.fr/109.69.189.253","443","FATAL","repeated TCP connect problems, giving up","",""
