"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.info-financiere.fr/109.232.232.161","443","INFO","HTTP","",""
"pre_128cipher","www.info-financiere.fr/109.232.232.161","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.info-financiere.fr/109.232.232.161","443","OK","not offered","",""
"SSLv3","www.info-financiere.fr/109.232.232.161","443","OK","not offered","",""
"TLS1","www.info-financiere.fr/109.232.232.161","443","INFO","not offered","",""
"TLS1_1","www.info-financiere.fr/109.232.232.161","443","INFO","not offered","",""
"TLS1_2","www.info-financiere.fr/109.232.232.161","443","OK","offered","",""
"TLS1_3","www.info-financiere.fr/109.232.232.161","443","OK","offered with final","",""
"ALPN_HTTP2","www.info-financiere.fr/109.232.232.161","443","OK","h2","",""
"ALPN","www.info-financiere.fr/109.232.232.161","443","INFO","http/1.1","",""
"cipherlist_NULL","www.info-financiere.fr/109.232.232.161","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.info-financiere.fr/109.232.232.161","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.info-financiere.fr/109.232.232.161","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.info-financiere.fr/109.232.232.161","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.info-financiere.fr/109.232.232.161","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.info-financiere.fr/109.232.232.161","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.info-financiere.fr/109.232.232.161","443","INFO","not offered","",""
"cipherlist_STRONG_FS","www.info-financiere.fr/109.232.232.161","443","OK","offered","",""
"cipher_order-tls1_2","www.info-financiere.fr/109.232.232.161","443","OK","server","",""
"cipherorder_TLSv1_2","www.info-financiere.fr/109.232.232.161","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","www.info-financiere.fr/109.232.232.161","443","OK","server","",""
"FS","www.info-financiere.fr/109.232.232.161","443","OK","offered","",""
"FS_ciphers","www.info-financiere.fr/109.232.232.161","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384","",""
"FS_ECDHE_curves","www.info-financiere.fr/109.232.232.161","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","www.info-financiere.fr/109.232.232.161","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","www.info-financiere.fr/109.232.232.161","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","www.info-financiere.fr/109.232.232.161","443","INFO","yes","",""
"sessionresumption_ticket","www.info-financiere.fr/109.232.232.161","443","INFO","not supported","",""
"sessionresumption_ID","www.info-financiere.fr/109.232.232.161","443","INFO","not supported","",""
"TLS_timestamp","www.info-financiere.fr/109.232.232.161","443","INFO","random","",""
"certificate_compression","www.info-financiere.fr/109.232.232.161","443","INFO","none","",""
"clientAuth","www.info-financiere.fr/109.232.232.161","443","INFO","none","",""
"cert_numbers","www.info-financiere.fr/109.232.232.161","443","INFO","1","",""
"cert_signatureAlgorithm","www.info-financiere.fr/109.232.232.161","443","OK","SHA256 with RSA","",""
"cert_keySize","www.info-financiere.fr/109.232.232.161","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.info-financiere.fr/109.232.232.161","443","INFO","Digital Signature, Key Encipherment","",""
