"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","cbn-martinique.org/164.132.235.17","443","INFO","HTTP","",""
"pre_128cipher","cbn-martinique.org/164.132.235.17","443","INFO","No 128 cipher limit bug","",""
"SSLv2","cbn-martinique.org/164.132.235.17","443","OK","not offered","",""
"SSLv3","cbn-martinique.org/164.132.235.17","443","OK","not offered","",""
"TLS1","cbn-martinique.org/164.132.235.17","443","INFO","not offered","",""
"TLS1_1","cbn-martinique.org/164.132.235.17","443","INFO","not offered","",""
"TLS1_2","cbn-martinique.org/164.132.235.17","443","OK","offered","",""
"TLS1_3","cbn-martinique.org/164.132.235.17","443","OK","offered with final","",""
"NPN","cbn-martinique.org/164.132.235.17","443","INFO","not offered","",""
"ALPN_HTTP2","cbn-martinique.org/164.132.235.17","443","OK","h2","",""
"cipherlist_NULL","cbn-martinique.org/164.132.235.17","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","cbn-martinique.org/164.132.235.17","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","cbn-martinique.org/164.132.235.17","443","OK","not offered","","CWE-327"
"cipherlist_LOW","cbn-martinique.org/164.132.235.17","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","cbn-martinique.org/164.132.235.17","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","cbn-martinique.org/164.132.235.17","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","cbn-martinique.org/164.132.235.17","443","INFO","not offered","",""
"cipherlist_STRONG_FS","cbn-martinique.org/164.132.235.17","443","OK","offered","",""
"cipher_order-tls1_2","cbn-martinique.org/164.132.235.17","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
"cipher-tls1_2_xc02c","cbn-martinique.org/164.132.235.17","443","OK","TLSv1.2   xc02c   ECDHE-ECDSA-AES256-GCM-SHA384     ECDH 253   AESGCM      256      TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca9","cbn-martinique.org/164.132.235.17","443","OK","TLSv1.2   xcca9   ECDHE-ECDSA-CHACHA20-POLY1305     ECDH 253   ChaCha20    256      TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_2_xc02b","cbn-martinique.org/164.132.235.17","443","OK","TLSv1.2   xc02b   ECDHE-ECDSA-AES128-GCM-SHA256     ECDH 253   AESGCM      128      TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc024","cbn-martinique.org/164.132.235.17","443","LOW","TLSv1.2   xc024   ECDHE-ECDSA-AES256-SHA384         ECDH 253   AES         256      TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384","",""
"cipher-tls1_2_xc023","cbn-martinique.org/164.132.235.17","443","LOW","TLSv1.2   xc023   ECDHE-ECDSA-AES128-SHA256         ECDH 253   AES         128      TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256","",""
"cipherorder_TLSv1_2","cbn-martinique.org/164.132.235.17","443","INFO","ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-CHACHA20-POLY1305 ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES256-SHA384 ECDHE-ECDSA-AES128-SHA256","",""
"prioritize_chacha_TLSv1_2","cbn-martinique.org/164.132.235.17","443","INFO","true","",""
"cipher_order-tls1_3","cbn-martinique.org/164.132.235.17","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
"cipher-tls1_3_x1302","cbn-martinique.org/164.132.235.17","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","cbn-martinique.org/164.132.235.17","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_3_x1301","cbn-martinique.org/164.132.235.17","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"cipherorder_TLSv1_3","cbn-martinique.org/164.132.235.17","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","",""
"prioritize_chacha_TLSv1_3","cbn-martinique.org/164.132.235.17","443","INFO","true","",""
"cipher_order","cbn-martinique.org/164.132.235.17","443","OK","server","",""
"FS","cbn-martinique.org/164.132.235.17","443","OK","offered","",""
"FS_ciphers","cbn-martinique.org/164.132.235.17","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-AES256-SHA384 ECDHE-ECDSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES128-SHA256","",""
"FS_ECDHE_curves","cbn-martinique.org/164.132.235.17","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"FS_TLS12_sig_algs","cbn-martinique.org/164.132.235.17","443","LOW","ECDSA+SHA256 ECDSA+SHA384 ECDSA+SHA512 ECDSA+SHA224 ECDSA+SHA1","",""
"FS_TLS13_sig_algs","cbn-martinique.org/164.132.235.17","443","INFO","ECDSA+SHA256","",""
"TLS_extensions","cbn-martinique.org/164.132.235.17","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","cbn-martinique.org/164.132.235.17","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","cbn-martinique.org/164.132.235.17","443","INFO","yes","",""
"sessionresumption_ticket","cbn-martinique.org/164.132.235.17","443","INFO","not supported","",""
"sessionresumption_ID","cbn-martinique.org/164.132.235.17","443","INFO","not supported","",""
"TLS_timestamp","cbn-martinique.org/164.132.235.17","443","INFO","random","",""
"certificate_compression","cbn-martinique.org/164.132.235.17","443","INFO","none","",""
"clientAuth","cbn-martinique.org/164.132.235.17","443","INFO","none","",""
"cert_numbers","cbn-martinique.org/164.132.235.17","443","INFO","1","",""
"cert_signatureAlgorithm","cbn-martinique.org/164.132.235.17","443","OK","ECDSA with SHA384","",""
"cert_keySize","cbn-martinique.org/164.132.235.17","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage","cbn-martinique.org/164.132.235.17","443","INFO","Digital Signature","",""
"cert_extKeyUsage","cbn-martinique.org/164.132.235.17","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","cbn-martinique.org/164.132.235.17","443","INFO","0535C8D31C3492E8E55BBDDB7ACA9556F001","",""
"cert_serialNumberLen","cbn-martinique.org/164.132.235.17","443","INFO","18","",""
"cert_fingerprintSHA1","cbn-martinique.org/164.132.235.17","443","INFO","62E3B3943437985A84CFA3EBF514CEA5B81023D0","",""
"cert_fingerprintSHA256","cbn-martinique.org/164.132.235.17","443","INFO","BF1973FC4B9E5A7E4483F9DDE6DA3749A79A08026354121C34B6374C8035FD90","",""
