"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","cher.gouv.fr/77.159.252.140","443","DEBUG","Couldn't determine service, skipping all HTTP checks","",""
"pre_128cipher","cher.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","cher.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","cher.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","cher.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","cher.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","cher.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","cher.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"NPN","cher.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"ALPN_HTTP2","cher.gouv.fr/77.159.252.140","443","OK","h2","",""
"ALPN","cher.gouv.fr/77.159.252.140","443","INFO","http/1.1","",""
"cipherlist_NULL","cher.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","cher.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","cher.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","cher.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","cher.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","cher.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","cher.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","cher.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","cher.gouv.fr/77.159.252.140","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
