"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","agreenium.fr/31.170.11.86","443","INFO","HTTP","",""
"pre_128cipher","agreenium.fr/31.170.11.86","443","INFO","No 128 cipher limit bug","",""
"SSLv2","agreenium.fr/31.170.11.86","443","OK","not offered","",""
"SSLv3","agreenium.fr/31.170.11.86","443","OK","not offered","",""
"TLS1","agreenium.fr/31.170.11.86","443","INFO","not offered","",""
"TLS1_1","agreenium.fr/31.170.11.86","443","INFO","not offered","",""
"TLS1_2","agreenium.fr/31.170.11.86","443","OK","offered","",""
"TLS1_3","agreenium.fr/31.170.11.86","443","OK","offered with final","",""
"NPN","agreenium.fr/31.170.11.86","443","INFO","not offered","",""
"ALPN_HTTP2","agreenium.fr/31.170.11.86","443","OK","h2","",""
"ALPN","agreenium.fr/31.170.11.86","443","INFO","http/1.1","",""
"cipherlist_NULL","agreenium.fr/31.170.11.86","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","agreenium.fr/31.170.11.86","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","agreenium.fr/31.170.11.86","443","OK","not offered","","CWE-327"
"cipherlist_LOW","agreenium.fr/31.170.11.86","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","agreenium.fr/31.170.11.86","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","agreenium.fr/31.170.11.86","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","agreenium.fr/31.170.11.86","443","OK","offered","",""
"cipherlist_STRONG_FS","agreenium.fr/31.170.11.86","443","OK","offered","",""
"cipher_order-tls1_2","agreenium.fr/31.170.11.86","443","OK","server","",""
"cipher-tls1_2_xcca8","agreenium.fr/31.170.11.86","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 253   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_2_xc02f","agreenium.fr/31.170.11.86","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 253   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc030","agreenium.fr/31.170.11.86","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 253   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_x9e","agreenium.fr/31.170.11.86","443","OK","TLSv1.2   x9e     DHE-RSA-AES128-GCM-SHA256         DH 2048    AESGCM      128      TLS_DHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_x9f","agreenium.fr/31.170.11.86","443","OK","TLSv1.2   x9f     DHE-RSA-AES256-GCM-SHA384         DH 2048    AESGCM      256      TLS_DHE_RSA_WITH_AES_256_GCM_SHA384","",""
