"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","charente-maritime.gouv.fr/77.159.252.140","443","INFO","HTTP","",""
"pre_128cipher","charente-maritime.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"NPN","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"ALPN_HTTP2","charente-maritime.gouv.fr/77.159.252.140","443","OK","h2","",""
"ALPN","charente-maritime.gouv.fr/77.159.252.140","443","INFO","http/1.1","",""
"cipherlist_NULL","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","charente-maritime.gouv.fr/77.159.252.140","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
"cipher-tls1_2_xc02f","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 253   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc030","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 253   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca8","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 253   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_2_x9e","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.2   x9e     DHE-RSA-AES128-GCM-SHA256         DH 2048    AESGCM      128      TLS_DHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_x9f","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.2   x9f     DHE-RSA-AES256-GCM-SHA384         DH 2048    AESGCM      256      TLS_DHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipherorder_TLSv1_2","charente-maritime.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384","",""
"prioritize_chacha_TLSv1_2","charente-maritime.gouv.fr/77.159.252.140","443","INFO","true","",""
"cipher_order-tls1_3","charente-maritime.gouv.fr/77.159.252.140","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
"cipher-tls1_3_x1301","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"cipher-tls1_3_x1302","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","charente-maritime.gouv.fr/77.159.252.140","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipherorder_TLSv1_3","charente-maritime.gouv.fr/77.159.252.140","443","INFO","TLS_AES_128_GCM_SHA256 TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256","",""
"prioritize_chacha_TLSv1_3","charente-maritime.gouv.fr/77.159.252.140","443","INFO","true","",""
"cipher_order","charente-maritime.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","charente-maritime.gouv.fr/77.159.252.140","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-GCM-SHA256","",""
"FS_ECDHE_curves","charente-maritime.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"DH_groups","charente-maritime.gouv.fr/77.159.252.140","443","OK","HAProxy","",""
"FS_TLS12_sig_algs","charente-maritime.gouv.fr/77.159.252.140","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA256 RSA+SHA384 RSA+SHA512 RSA+SHA224","",""
"FS_TLS13_sig_algs","charente-maritime.gouv.fr/77.159.252.140","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","",""
"TLS_extensions","charente-maritime.gouv.fr/77.159.252.140","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","charente-maritime.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","charente-maritime.gouv.fr/77.159.252.140","443","INFO","yes","",""
"sessionresumption_ticket","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"sessionresumption_ID","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"TLS_timestamp","charente-maritime.gouv.fr/77.159.252.140","443","INFO","random","",""
"certificate_compression","charente-maritime.gouv.fr/77.159.252.140","443","INFO","none","",""
"clientAuth","charente-maritime.gouv.fr/77.159.252.140","443","INFO","none","",""
"cert_numbers","charente-maritime.gouv.fr/77.159.252.140","443","INFO","1","",""
"cert_signatureAlgorithm","charente-maritime.gouv.fr/77.159.252.140","443","OK","SHA256 with RSA","",""
"cert_keySize","charente-maritime.gouv.fr/77.159.252.140","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","charente-maritime.gouv.fr/77.159.252.140","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","charente-maritime.gouv.fr/77.159.252.140","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","charente-maritime.gouv.fr/77.159.252.140","443","INFO","6B065D40B7E1C899091CDD207340AD24","",""
"cert_serialNumberLen","charente-maritime.gouv.fr/77.159.252.140","443","INFO","16","",""
"cert_fingerprintSHA1","charente-maritime.gouv.fr/77.159.252.140","443","INFO","038935743EC688D089653EE17ADE6BEFADE4A056","",""
"cert_fingerprintSHA256","charente-maritime.gouv.fr/77.159.252.140","443","INFO","7C9A58A2D5123BD83D59D4D93490EAD4917F4B9923B25DCFE2D893A780A41807","",""
"cert","charente-maritime.gouv.fr/77.159.252.140","443","INFO","-----BEGIN CERTIFICATE-----\nMIIHyTCCBbGgAwIBAgIQawZdQLfhyJkJHN0gc0CtJDANBgkqhkiG9w0BAQsFADB2MQswCQYDVQQGEwJGUjERMA8GA1UECgwIQ2VydGlnbmExHTAbBgNVBGEMFE5UUkZSLTQ4MTQ2MzA4MTAwMDM2MTUwMwYDVQQDDCxDZXJ0aWduYSBTZXJ2ZXIgQXV0aGVudGljYXRpb24gT1ZDUCBFVSBDQSBHMTAeFw0yNTA5MzAwMDAwMDBaFw0yNTEyMjgyMzU5NTlaMH4xCzAJBgNVBAYTAkZSMQ4wDAYDVQQHDAVQQVJJUzEhMB8GA1UECgwYTUlOSVNURVJFIERFIEwnSU5URVJJRVVSMSYwJAYDVQQDDB13d3cuY2hhcmVudGUtbWFyaXRpbWUuZ291di5mcjEUMBIGA1UEBRMLUzM1OTc1MDQxMjgwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDfUDtKyfsH0/na5cVO359SD7G3pqK7QrLjfko2TrzjzDRTQ4X7ouuM1NZAwatTg5E1Yay6WeC8Lcdt2g0C2D98d5r/3gNvyJfJWjSlMv3JsfCre3Vv9pg//b4BkE7WEyd1bIhPXedCQvRWXmc7UlhPCJifAzNEEDqNqWf99LUD/Lw78xuF++q2DvySdwLL4UfcZVKp5VyNT6FDS9Dw4trbF/aocDMCGM1xXZ8giiF1s/95pyKasgZeYYSI4Hb3qtj8Wj1MQ2Nl0Pta/kgfkTZglZY1EmPjqzGGA1ovadBvBXk3R5fmTZtSvUgA95BZDTOJNCo2G+zgY5B7baQ0Nfm7AgMBAAGjggNJMIIDRTBfBggrBgEFBQcBAQRTMFEwTwYIKwYBBQUHMAKGQ2h0dHA6Ly9jZXJ0LmNlcnRpZ25hLmNvbS9DZXJ0aWduYVNlcnZlckF1dGhlbnRpY2F0aW9uT1ZDUEVVQ0FHMS5jZXIwHwYDVR0jBBgwFoAUoHLmRsQwXOStwhzC1WI4mIFaVKYwDAYDVR0TAQH/BAIwADBTBgNVHSAETDBKMAgGBgQAj3oBBzA0BgsqgXoBgTEBFwEBATAlMCMGCCsGAQUFBwIBFhdodHRwOi8vY3BzLmNlcnRpZ25hLmNvbTAIBgZngQwBAgIwUwYDVR0fBEwwSjBIoEagRIZCaHR0cDovL2NybC5jZXJ0aWduYS5jb20vQ2VydGlnbmFTZXJ2ZXJBdXRoZW50aWNhdGlvbk9WQ1BFVUNBRzEuY3JsMBMGA1UdJQQMMAoGCCsGAQUFBwMBMA4GA1UdDwEB/wQEAwIFoDBDBgNVHREEPDA6ghljaGFyZW50ZS1tYXJpdGltZS5nb3V2LmZygh13d3cuY2hhcmVudGUtbWFyaXRpbWUuZ291di5mcjAdBgNVHQ4EFgQUaJuN+tLEd/zXzwCKILslN9xEDm8wggF+BgorBgEEAdZ5AgQCBIIBbgSCAWoBaAB2ACgsi92BD/kJEgrOFtbg7CAb6oKjpK8Z2e/7Weg/3EJoAAABmZnAyDMAAAQDAEcwRQIhAJPVfluFTC07YXJU1adDDB/RmGs0f6i4Brf7ra5+r6jNAiAqwRDOsrBAhpqt8n9KdatOcEQ1U/IqsNcxCtqaWoB3AQB2AN3cyjSV1+EWBeeVMvrHn/g9HFDf2wA6FBJ2Ciysu8gqAAABmZnAyC0AAAQDAEcwRQIgfJOLrHqRz15JFVdBr/6E75Y6jObtnQdKggWAB+Hyel0CIQDP7AXBNg35yAe9ZaTnQ8Y9exlMkRcaD8QfXlprer3lxwB2ABmG1Mcoqm/+ugNveCpNAZGqzi1yMQ+uzl1wQS0lTMfUAAABmZnAyhgAAAQDAEcwRQIhAMW+RGcY+CrAlGhTZu3K533o6/s14DxcrlylCBBXTR/0AiBTeaOK8pN+eLjq3I3YGcNrIPAlgnjj9nr7lLDlE16EhzANBgkqhkiG9w0BAQsFAAOCAgEAjMb29mcOEw1iSqqC4Ax0nUIK+coxT4GRc1PpB7uGcTfYvPX2k6H2j/t7B10VBBeHShXAzWlmLFT5WwRQ53P4kqZClZOGSERTMiQuXTS8DLW9EfQxMjCuAoFA/NUim9oVM9bIslSFfiphaowP2yKFCocC7lvmKq7Hq1bRH2niyE2Qz8Zi+cGKDkEECwmCLWRW6CPBW8/mqkkxTg7/LImjq47o4LjbJgIzoRX7n7cyaB+2kZaMZ8P4g3To7UPAXug0M2GY63kAGCc4oPJ8DcN9otDpIw5plNdrheUtyzut2JLOLMr/bLc0OXfGdUeTCYJTolCPiOx8yvEbnaD39WOmkTjuSUG/0c9395qEXrApUWy4dCw8LCkMGWuZhDBRs0yui4Y8eHaRShUIu4J0OZaSpgPFf4wx2/wDoWIFBi4I3S25P6raMSqAeaGv+EuTlMMapl5vmmtGAgPWgzW9j4vcRlhVerp2Nw/c0v3T8g4yvsbaSOYsnkN5iDxtbDAntHr0xkV4WNyE0yX/XM7Y2Fmgal8ixj7X2iSseTN6L3Ud1B2GukQpkbbKVQbrmyjAdZFI7MyJdSP1/PewSaA6ahZawLSY0rxWNzUxUUlsOndh4BRE4r2IvTWRrDpoZOfqvyuWa0uOMipTndS0tlI9+ArcrP/4O7XgpFy2a3/yuyI2BoE=\n-----END CERTIFICATE-----","",""
"cert_commonName","charente-maritime.gouv.fr/77.159.252.140","443","OK","www.charente-maritime.gouv.fr","",""
"cert_commonName_wo_SNI","charente-maritime.gouv.fr/77.159.252.140","443","INFO","default.phi67.zd-est.pref.gouv.fr","",""
"cert_subjectAltName","charente-maritime.gouv.fr/77.159.252.140","443","INFO","charente-maritime.gouv.fr www.charente-maritime.gouv.fr","",""
"cert_trust","charente-maritime.gouv.fr/77.159.252.140","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","charente-maritime.gouv.fr/77.159.252.140","443","OK","passed.","",""
"cert_certificatePolicies_EV","charente-maritime.gouv.fr/77.159.252.140","443","INFO","no","",""
