"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","strasbourg.port.fr/51.91.236.193","443","INFO","HTTP","",""
"pre_128cipher","strasbourg.port.fr/51.91.236.193","443","INFO","No 128 cipher limit bug","",""
"SSLv2","strasbourg.port.fr/51.91.236.193","443","OK","not offered","",""
"SSLv3","strasbourg.port.fr/51.91.236.193","443","OK","not offered","",""
"TLS1","strasbourg.port.fr/51.91.236.193","443","INFO","not offered","",""
"TLS1_1","strasbourg.port.fr/51.91.236.193","443","INFO","not offered","",""
"TLS1_2","strasbourg.port.fr/51.91.236.193","443","OK","offered","",""
"TLS1_3","strasbourg.port.fr/51.91.236.193","443","OK","offered with final","",""
"NPN","strasbourg.port.fr/51.91.236.193","443","INFO","not offered","",""
"ALPN_HTTP2","strasbourg.port.fr/51.91.236.193","443","OK","h2","",""
"cipherlist_NULL","strasbourg.port.fr/51.91.236.193","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","strasbourg.port.fr/51.91.236.193","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","strasbourg.port.fr/51.91.236.193","443","OK","not offered","","CWE-327"
"cipherlist_LOW","strasbourg.port.fr/51.91.236.193","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","strasbourg.port.fr/51.91.236.193","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","strasbourg.port.fr/51.91.236.193","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","strasbourg.port.fr/51.91.236.193","443","INFO","not offered","",""
"cipherlist_STRONG_FS","strasbourg.port.fr/51.91.236.193","443","OK","offered","",""
"cipher_order-tls1_2","strasbourg.port.fr/51.91.236.193","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
"cipher-tls1_2_xc02c","strasbourg.port.fr/51.91.236.193","443","OK","TLSv1.2   xc02c   ECDHE-ECDSA-AES256-GCM-SHA384     ECDH 253   AESGCM      256      TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca9","strasbourg.port.fr/51.91.236.193","443","OK","TLSv1.2   xcca9   ECDHE-ECDSA-CHACHA20-POLY1305     ECDH 253   ChaCha20    256      TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_2_xc02b","strasbourg.port.fr/51.91.236.193","443","OK","TLSv1.2   xc02b   ECDHE-ECDSA-AES128-GCM-SHA256     ECDH 253   AESGCM      128      TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc024","strasbourg.port.fr/51.91.236.193","443","LOW","TLSv1.2   xc024   ECDHE-ECDSA-AES256-SHA384         ECDH 253   AES         256      TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384","",""
"cipher-tls1_2_xc023","strasbourg.port.fr/51.91.236.193","443","LOW","TLSv1.2   xc023   ECDHE-ECDSA-AES128-SHA256         ECDH 253   AES         128      TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256","",""
"cipherorder_TLSv1_2","strasbourg.port.fr/51.91.236.193","443","INFO","ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-CHACHA20-POLY1305 ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES256-SHA384 ECDHE-ECDSA-AES128-SHA256","",""
"prioritize_chacha_TLSv1_2","strasbourg.port.fr/51.91.236.193","443","INFO","true","",""
"cipher_order-tls1_3","strasbourg.port.fr/51.91.236.193","443","OK","server -- server prioritizes ChaCha ciphers when preferred by clients","",""
"cipher-tls1_3_x1302","strasbourg.port.fr/51.91.236.193","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","strasbourg.port.fr/51.91.236.193","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_3_x1301","strasbourg.port.fr/51.91.236.193","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"cipherorder_TLSv1_3","strasbourg.port.fr/51.91.236.193","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","",""
"prioritize_chacha_TLSv1_3","strasbourg.port.fr/51.91.236.193","443","INFO","true","",""
"cipher_order","strasbourg.port.fr/51.91.236.193","443","OK","server","",""
"FS","strasbourg.port.fr/51.91.236.193","443","OK","offered","",""
"FS_ciphers","strasbourg.port.fr/51.91.236.193","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-AES256-SHA384 ECDHE-ECDSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES128-SHA256","",""
"FS_ECDHE_curves","strasbourg.port.fr/51.91.236.193","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"FS_TLS12_sig_algs","strasbourg.port.fr/51.91.236.193","443","LOW","ECDSA+SHA256 ECDSA+SHA384 ECDSA+SHA512 ECDSA+SHA224 ECDSA+SHA1","",""
"FS_TLS13_sig_algs","strasbourg.port.fr/51.91.236.193","443","INFO","ECDSA+SHA256","",""
"TLS_extensions","strasbourg.port.fr/51.91.236.193","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","strasbourg.port.fr/51.91.236.193","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","strasbourg.port.fr/51.91.236.193","443","INFO","yes","",""
"sessionresumption_ticket","strasbourg.port.fr/51.91.236.193","443","INFO","not supported","",""
"sessionresumption_ID","strasbourg.port.fr/51.91.236.193","443","INFO","supported","",""
"TLS_timestamp","strasbourg.port.fr/51.91.236.193","443","INFO","random","",""
"certificate_compression","strasbourg.port.fr/51.91.236.193","443","INFO","none","",""
"clientAuth","strasbourg.port.fr/51.91.236.193","443","INFO","none","",""
"cert_numbers","strasbourg.port.fr/51.91.236.193","443","INFO","1","",""
"cert_signatureAlgorithm","strasbourg.port.fr/51.91.236.193","443","OK","ECDSA with SHA384","",""
"cert_keySize","strasbourg.port.fr/51.91.236.193","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage","strasbourg.port.fr/51.91.236.193","443","INFO","Digital Signature","",""
"cert_extKeyUsage","strasbourg.port.fr/51.91.236.193","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","strasbourg.port.fr/51.91.236.193","443","INFO","0532248D9FE52B3FD033CF3FF2931FC174A8","",""
"cert_serialNumberLen","strasbourg.port.fr/51.91.236.193","443","INFO","18","",""
"cert_fingerprintSHA1","strasbourg.port.fr/51.91.236.193","443","INFO","8BF67CB809FE3456FDCB28E059B94C229FF3EEC2","",""
"cert_fingerprintSHA256","strasbourg.port.fr/51.91.236.193","443","INFO","250C8E86EE74F1C6AE04240F09769BEEB471869D39EE62DCA7B0B52598BC3F22","",""
"cert","strasbourg.port.fr/51.91.236.193","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDrjCCAzWgAwIBAgISBTIkjZ/lKz/QM88/8pMfwXSoMAoGCCqGSM49BAMDMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJFODAeFw0yNTA5MjcxOTMzNTFaFw0yNTEyMjYxOTMzNTBaMCExHzAdBgNVBAMTFnd3dy5zdHJhc2JvdXJnLnBvcnQuZnIwWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAAQ0cAmwFc7iS9MZ+VfH5TAA+mDSjy+CmI1+5iwEjUnXFo6cdQJQuuQ22iQSyWuX8qaFIJOjUlcx4fZFL/UrqdWZo4ICOjCCAjYwDgYDVR0PAQH/BAQDAgeAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBQzb4znxsU+zwqmP+iJcj0xoKF33TAfBgNVHSMEGDAWgBSPDROi9i5+0VBsMxg4XVmOI3KRyjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly9lOC5pLmxlbmNyLm9yZy8wNQYDVR0RBC4wLIISc3RyYXNib3VyZy5wb3J0LmZyghZ3d3cuc3RyYXNib3VyZy5wb3J0LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC0GA1UdHwQmMCQwIqAgoB6GHGh0dHA6Ly9lOC5jLmxlbmNyLm9yZy80MS5jcmwwggEGBgorBgEEAdZ5AgQCBIH3BIH0APIAdwCkQsUGSWBhVI8P1Oqc+3otJkVNh6l/L99FWfYnTzqEVAAAAZmM4GvbAAAEAwBIMEYCIQCnvbMKwIi8dEnDUrOfA3YTAF1E5A6Ze/Vv81zm817lEAIhAIEnQoJm/LFREUih6fvYOu5R9029zmXcyfqnYM9wpQskAHcAEvFONL1TckyEBhnDjz96E/jntWKHiJxtMAWE6+WGJjoAAAGZjOBr2AAABAMASDBGAiEAgS9z4/DGttOsxCo/72AxmjW8Lwk+BZCgqFgJUCK3XVcCIQCHj6AZeEsEMbOArpXTXaZnheUg01TLREL1TycIG+pMrjAKBggqhkjOPQQDAwNnADBkAjBmHMsW5d2kNJml3IcF6RRC3Xz9AfNxSwBwHl7aCIUjhJExHKZ494dn/GKKZOMq0tMCMHpqtkdh7yCc3vbmmQ+BUISeU2FuqVKR9MVN7UoPqqQu+FZvsNO4wEHpNJu2NQAseg==\n-----END CERTIFICATE-----","",""
"cert_commonName","strasbourg.port.fr/51.91.236.193","443","OK","www.strasbourg.port.fr","",""
"cert_commonName_wo_SNI","strasbourg.port.fr/51.91.236.193","443","INFO","cluster128.hosting.ovh.net","",""
"cert_subjectAltName","strasbourg.port.fr/51.91.236.193","443","INFO","strasbourg.port.fr www.strasbourg.port.fr","",""
"cert_trust","strasbourg.port.fr/51.91.236.193","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","strasbourg.port.fr/51.91.236.193","443","OK","passed.","",""
"cert_certificatePolicies_EV","strasbourg.port.fr/51.91.236.193","443","INFO","no","",""
"cert_expirationStatus","strasbourg.port.fr/51.91.236.193","443","OK","51 >= 30 days","",""
"cert_notBefore","strasbourg.port.fr/51.91.236.193","443","INFO","2025-09-27 19:33","",""
"cert_notAfter","strasbourg.port.fr/51.91.236.193","443","OK","2025-12-26 19:33","",""
"cert_extlifeSpan","strasbourg.port.fr/51.91.236.193","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","strasbourg.port.fr/51.91.236.193","443","INFO","not present","",""
"cert_crlDistributionPoints","strasbourg.port.fr/51.91.236.193","443","INFO","http://e8.c.lencr.org/41.crl","",""
"cert_ocspURL","strasbourg.port.fr/51.91.236.193","443","INFO","--","",""
"OCSP_stapling","strasbourg.port.fr/51.91.236.193","443","INFO","not offered","",""
"cert_mustStapleExtension","strasbourg.port.fr/51.91.236.193","443","INFO","--","",""
"DNS_CAArecord","strasbourg.port.fr/51.91.236.193","443","LOW","--","",""
"certificate_transparency","strasbourg.port.fr/51.91.236.193","443","OK","yes (certificate extension)","",""
"certs_countServer","strasbourg.port.fr/51.91.236.193","443","INFO","2","",""
"certs_list_ordering_problem","strasbourg.port.fr/51.91.236.193","443","INFO","no","",""
"cert_caIssuers","strasbourg.port.fr/51.91.236.193","443","INFO","E8 (Let's Encrypt from US)","",""
