"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","lamarinerecrute.fr/46.18.194.225","443","INFO","HTTP","",""
"pre_128cipher","lamarinerecrute.fr/46.18.194.225","443","INFO","No 128 cipher limit bug","",""
"SSLv2","lamarinerecrute.fr/46.18.194.225","443","OK","not offered","",""
"SSLv3","lamarinerecrute.fr/46.18.194.225","443","OK","not offered","",""
"TLS1","lamarinerecrute.fr/46.18.194.225","443","INFO","not offered","",""
"TLS1_1","lamarinerecrute.fr/46.18.194.225","443","INFO","not offered","",""
"TLS1_2","lamarinerecrute.fr/46.18.194.225","443","OK","offered","",""
"TLS1_3","lamarinerecrute.fr/46.18.194.225","443","OK","offered with final","",""
"NPN","lamarinerecrute.fr/46.18.194.225","443","INFO","not offered","",""
"ALPN_HTTP2","lamarinerecrute.fr/46.18.194.225","443","OK","h2","",""
"ALPN","lamarinerecrute.fr/46.18.194.225","443","INFO","http/1.1","",""
"cipherlist_NULL","lamarinerecrute.fr/46.18.194.225","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","lamarinerecrute.fr/46.18.194.225","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","lamarinerecrute.fr/46.18.194.225","443","OK","not offered","","CWE-327"
"cipherlist_LOW","lamarinerecrute.fr/46.18.194.225","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","lamarinerecrute.fr/46.18.194.225","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","lamarinerecrute.fr/46.18.194.225","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","lamarinerecrute.fr/46.18.194.225","443","INFO","not offered","",""
"cipherlist_STRONG_FS","lamarinerecrute.fr/46.18.194.225","443","OK","offered","",""
"cipher_order-tls1_2","lamarinerecrute.fr/46.18.194.225","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_2_xc030","lamarinerecrute.fr/46.18.194.225","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 521   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
