"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","teletravailler.fr/164.132.166.70","443","INFO","HTTP","",""
"pre_128cipher","teletravailler.fr/164.132.166.70","443","INFO","No 128 cipher limit bug","",""
"SSLv2","teletravailler.fr/164.132.166.70","443","OK","not offered","",""
"SSLv3","teletravailler.fr/164.132.166.70","443","OK","not offered","",""
"TLS1","teletravailler.fr/164.132.166.70","443","LOW","offered (deprecated)","",""
"TLS1_1","teletravailler.fr/164.132.166.70","443","LOW","offered (deprecated)","",""
"TLS1_2","teletravailler.fr/164.132.166.70","443","OK","offered","",""
"TLS1_3","teletravailler.fr/164.132.166.70","443","OK","offered with final","",""
"NPN","teletravailler.fr/164.132.166.70","443","INFO","not offered","",""
"ALPN","teletravailler.fr/164.132.166.70","443","INFO","http/1.1","",""
"cipherlist_NULL","teletravailler.fr/164.132.166.70","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","teletravailler.fr/164.132.166.70","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","teletravailler.fr/164.132.166.70","443","OK","not offered","","CWE-327"
"cipherlist_LOW","teletravailler.fr/164.132.166.70","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","teletravailler.fr/164.132.166.70","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","teletravailler.fr/164.132.166.70","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","teletravailler.fr/164.132.166.70","443","OK","offered","",""
"cipherlist_STRONG_FS","teletravailler.fr/164.132.166.70","443","OK","offered","",""
"cipher_order-tls1","teletravailler.fr/164.132.166.70","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_xc014","teletravailler.fr/164.132.166.70","443","LOW","TLSv1   xc014   ECDHE-RSA-AES256-SHA              ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x35","teletravailler.fr/164.132.166.70","443","LOW","TLSv1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x84","teletravailler.fr/164.132.166.70","443","LOW","TLSv1   x84     CAMELLIA256-SHA                   RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_xc013","teletravailler.fr/164.132.166.70","443","LOW","TLSv1   xc013   ECDHE-RSA-AES128-SHA              ECDH 521   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_x2f","teletravailler.fr/164.132.166.70","443","LOW","TLSv1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_x41","teletravailler.fr/164.132.166.70","443","LOW","TLSv1   x41     CAMELLIA128-SHA                   RSA        Camellia    128      TLS_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"supportedciphers_TLSv1","teletravailler.fr/164.132.166.70","443","INFO","ECDHE-RSA-AES256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA AES128-SHA CAMELLIA128-SHA","",""
"cipher_order-tls1_1","teletravailler.fr/164.132.166.70","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_1_xc014","teletravailler.fr/164.132.166.70","443","LOW","TLSv1.1   xc014   ECDHE-RSA-AES256-SHA              ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x35","teletravailler.fr/164.132.166.70","443","LOW","TLSv1.1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x84","teletravailler.fr/164.132.166.70","443","LOW","TLSv1.1   x84     CAMELLIA256-SHA                   RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_1_xc013","teletravailler.fr/164.132.166.70","443","LOW","TLSv1.1   xc013   ECDHE-RSA-AES128-SHA              ECDH 521   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_x2f","teletravailler.fr/164.132.166.70","443","LOW","TLSv1.1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
