"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","HTTP","",""
"pre_128cipher","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","No 128 cipher limit bug","",""
"SSLv2","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","not offered","",""
"SSLv3","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","not offered","",""
"TLS1","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","offered (deprecated)","",""
"TLS1_1","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","offered (deprecated)","",""
"TLS1_2","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","offered","",""
"TLS1_3","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","not offered + downgraded to weaker protocol","",""
"NPN","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","offered with h2, http/1.1 (advertised)","",""
"ALPN_HTTP2","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","h2","",""
"ALPN","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","http/1.1","",""
"cipherlist_NULL","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","not offered","","CWE-327"
"cipherlist_LOW","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","offered","","CWE-310"
"cipherlist_OBSOLETED","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","offered","",""
"cipherlist_STRONG_FS","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","offered","",""
"cipher_order-tls1","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","server","",""
"cipher-tls1_xc013","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_xc014","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1   xc014   ECDHE-RSA-AES256-SHA              ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x33","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1   x33     DHE-RSA-AES128-SHA                DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_x39","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1   x39     DHE-RSA-AES256-SHA                DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_xc012","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","TLSv1   xc012   ECDHE-RSA-DES-CBC3-SHA            ECDH 256   3DES        168      TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA","",""
"cipher-tls1_x16","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","TLSv1   x16     EDH-RSA-DES-CBC3-SHA              DH 2048    3DES        168      TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA","",""
"cipher-tls1_x2f","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_x35","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x0a","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","TLSv1   x0a     DES-CBC3-SHA                      RSA        3DES        168      TLS_RSA_WITH_3DES_EDE_CBC_SHA","",""
"cipherorder_TLSv1","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA AES128-SHA AES256-SHA DES-CBC3-SHA","",""
"cipher_order-tls1_1","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","server","",""
"cipher-tls1_1_xc013","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1.1   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_xc014","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1.1   xc014   ECDHE-RSA-AES256-SHA              ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x33","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1.1   x33     DHE-RSA-AES128-SHA                DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_x39","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1.1   x39     DHE-RSA-AES256-SHA                DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_xc012","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","TLSv1.1   xc012   ECDHE-RSA-DES-CBC3-SHA            ECDH 256   3DES        168      TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA","",""
"cipher-tls1_1_x16","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","TLSv1.1   x16     EDH-RSA-DES-CBC3-SHA              DH 2048    3DES        168      TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA","",""
"cipher-tls1_1_x2f","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1.1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_x35","participation.developpement-durable.gouv.fr/149.202.177.26","443","LOW","TLSv1.1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x0a","participation.developpement-durable.gouv.fr/149.202.177.26","443","MEDIUM","TLSv1.1   x0a     DES-CBC3-SHA                      RSA        3DES        168      TLS_RSA_WITH_3DES_EDE_CBC_SHA","",""
"cipherorder_TLSv1_1","participation.developpement-durable.gouv.fr/149.202.177.26","443","INFO","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA AES128-SHA AES256-SHA DES-CBC3-SHA","",""
"cipher_order-tls1_2","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","server","",""
"cipher-tls1_2_xc02f","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 256   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc030","participation.developpement-durable.gouv.fr/149.202.177.26","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 256   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
