"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","ofpra.gouv.fr/46.18.193.152","443","INFO","HTTP","",""
"pre_128cipher","ofpra.gouv.fr/46.18.193.152","443","INFO","No 128 cipher limit bug","",""
"SSLv2","ofpra.gouv.fr/46.18.193.152","443","OK","not offered","",""
"SSLv3","ofpra.gouv.fr/46.18.193.152","443","OK","not offered","",""
"TLS1","ofpra.gouv.fr/46.18.193.152","443","INFO","not offered","",""
"TLS1_1","ofpra.gouv.fr/46.18.193.152","443","INFO","not offered","",""
"TLS1_2","ofpra.gouv.fr/46.18.193.152","443","OK","offered","",""
"TLS1_3","ofpra.gouv.fr/46.18.193.152","443","OK","offered with final","",""
"NPN","ofpra.gouv.fr/46.18.193.152","443","INFO","not offered","",""
"ALPN_HTTP2","ofpra.gouv.fr/46.18.193.152","443","OK","h2","",""
"ALPN","ofpra.gouv.fr/46.18.193.152","443","INFO","http/1.1","",""
"cipherlist_NULL","ofpra.gouv.fr/46.18.193.152","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","ofpra.gouv.fr/46.18.193.152","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","ofpra.gouv.fr/46.18.193.152","443","OK","not offered","","CWE-327"
"cipherlist_LOW","ofpra.gouv.fr/46.18.193.152","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","ofpra.gouv.fr/46.18.193.152","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","ofpra.gouv.fr/46.18.193.152","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","ofpra.gouv.fr/46.18.193.152","443","INFO","not offered","",""
"cipherlist_STRONG_FS","ofpra.gouv.fr/46.18.193.152","443","OK","offered","",""
"cipher_order-tls1_2","ofpra.gouv.fr/46.18.193.152","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_2_xc030","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 521   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_x9f","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.2   x9f     DHE-RSA-AES256-GCM-SHA384         DH 2048    AESGCM      256      TLS_DHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xcca8","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 521   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_2_xc02f","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 521   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_x9e","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.2   x9e     DHE-RSA-AES128-GCM-SHA256         DH 2048    AESGCM      128      TLS_DHE_RSA_WITH_AES_128_GCM_SHA256","",""
"supportedciphers_TLSv1_2","ofpra.gouv.fr/46.18.193.152","443","INFO","ECDHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 ECDHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-GCM-SHA256","",""
"cipher_order-tls1_3","ofpra.gouv.fr/46.18.193.152","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_3_x1302","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_3_x1301","ofpra.gouv.fr/46.18.193.152","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"supportedciphers_TLSv1_3","ofpra.gouv.fr/46.18.193.152","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","",""
"cipher_order","ofpra.gouv.fr/46.18.193.152","443","INFO","NOT a server cipher order configured","",""
"FS","ofpra.gouv.fr/46.18.193.152","443","OK","offered","",""
"FS_ciphers","ofpra.gouv.fr/46.18.193.152","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-GCM-SHA256","",""
"FS_ECDHE_curves","ofpra.gouv.fr/46.18.193.152","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"DH_groups","ofpra.gouv.fr/46.18.193.152","443","OK","Unknown DH group (2048 bits)","",""
"FS_TLS12_sig_algs","ofpra.gouv.fr/46.18.193.152","443","INFO","RSA-PSS-RSAE+SHA512 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA256 RSA+SHA512 RSA+SHA384 RSA+SHA256 RSA+SHA224","",""
"FS_TLS13_sig_algs","ofpra.gouv.fr/46.18.193.152","443","INFO","RSA-PSS-RSAE+SHA512 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA256","",""
"TLS_extensions","ofpra.gouv.fr/46.18.193.152","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","ofpra.gouv.fr/46.18.193.152","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","ofpra.gouv.fr/46.18.193.152","443","INFO","yes","",""
"sessionresumption_ticket","ofpra.gouv.fr/46.18.193.152","443","INFO","not supported","",""
"sessionresumption_ID","ofpra.gouv.fr/46.18.193.152","443","INFO","supported","",""
"TLS_timestamp","ofpra.gouv.fr/46.18.193.152","443","INFO","random","",""
"certificate_compression","ofpra.gouv.fr/46.18.193.152","443","INFO","none","",""
"clientAuth","ofpra.gouv.fr/46.18.193.152","443","INFO","none","",""
"cert_numbers","ofpra.gouv.fr/46.18.193.152","443","INFO","1","",""
"cert_signatureAlgorithm","ofpra.gouv.fr/46.18.193.152","443","OK","SHA256 with RSA","",""
"cert_keySize","ofpra.gouv.fr/46.18.193.152","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","ofpra.gouv.fr/46.18.193.152","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","ofpra.gouv.fr/46.18.193.152","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","ofpra.gouv.fr/46.18.193.152","443","INFO","0A45B1B0BE25FCB5A98C1229A7BCB105","",""
"cert_serialNumberLen","ofpra.gouv.fr/46.18.193.152","443","INFO","16","",""
"cert_fingerprintSHA1","ofpra.gouv.fr/46.18.193.152","443","INFO","EF87F2EC0F1D27F8177A2DB0A6BEBA7F332DD533","",""
"cert_fingerprintSHA256","ofpra.gouv.fr/46.18.193.152","443","INFO","F852AFBE57C6FAD4BD96CA2B8F0ABE30D317CFF8948A84FBF55FA3EB3331A4F4","",""
